filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,ADI,ACItf,BI,TE,ESM,NDSI,P,M,MIDBNT,MD,FM,SF,cluster,label
13654-SM5071__0__20170203_202000.wav,0.5346258878707886,2287.9411555566144,2898.2193477663773,6588.676825839299,0.0,2.191693505435023,46199.12474316276,0.9997449994478422,0.9666504905686444,0.9548479532380767,43.29478049014168,789.8127316035059,0.01717408274785324,-100.3515102931758,-10.304361081989601,40.00429545211751,0.0682946236758845,Cluster2,Baja
SM3-5071__0__20170601_054000.wav,0.9047444462776184,745.9680605997993,2095.071631977088,221.55699360850426,0.0,0.7587621970644667,44902.322276338346,0.9999921271807208,0.9921027738261068,0.6336699189564066,4.459557113907876,798.0607363360398,0.12724434035909446,-100.3515102931758,-8.252355375366504,40.07245559876221,0.7665864682233494,Cluster2,Baja
SM302151__0__20170602_102000.wav,0.6536019444465637,2122.0848328480206,2365.0630894775854,4589.19724975208,0.08248891919020898,1.5793342347358517,44663.48104121485,0.9918839801488042,0.9802818955498253,-0.7232158454784788,0.16062071112436152,563.3524308866499,0.09914129586260734,-100.3515102931758,-14.805496137443473,40.15410858328462,0.018785156144820653,Cluster0,Baja
13654-302298__0__20170124_173000.wav,0.46378323435783386,3517.5252160840155,3097.8936746661025,7511.646244769495,0.00037981629740712074,1.2210880195471647,45143.21925852206,0.9978225648866823,0.9645226007863195,0.8268713942639188,10.552105970568595,374.8508981951037,0.1014832162373146,-100.3515102931758,-13.733566566268106,40.06643411696285,0.14667812168370634,Cluster0,Baja
13654-302151__0__20170215_034000.wav,0.1838129460811615,3451.3797176755443,2320.953975312117,5124.319013943982,0.11975022070917182,1.9519103936000446,46693.41483861916,0.9932310746796097,0.9827272037853384,0.9893205977754516,186.2763997410529,361.02275077467016,0.01092896174863388,-100.3515102931758,-9.235121853425953,39.73231411277919,0.019351145836249764,Cluster0,Baja
13654-302298__0__20170126_134000.wav,0.7766992449760437,2933.350135016192,2855.9803629698176,6408.036251481472,0.007341225449883901,1.2908393494726023,46724.19710672588,0.9889137192066761,0.9664094696057866,0.9248065564860561,25.598063694597506,459.0073668329808,0.0624512099921936,-100.3515102931758,-14.721932446232607,39.549748962471135,0.013512699246964063,Cluster0,Baja
13654-302298__0__20170204_175000.wav,0.21697334945201874,3172.901359518836,2215.7979883863136,4724.52976474821,0.09895593979779412,1.7588399044857137,47423.058095929184,0.9887832957512288,0.9616378915169828,0.9928786546979761,279.8458114552615,439.35208397593357,0.01483216237314598,-100.3515102931758,-13.219973473656918,39.433175629312466,0.007553048237554142,Cluster0,Baja
13654-302151__0__20170203_185000.wav,0.24071431159973145,4564.095084649656,3003.3158363563307,7128.223563273994,0.10853071183243033,1.3650089319887602,45844.43592467165,0.9949240877514336,0.9640972165392857,0.8958281426385655,18.199043298813464,330.5332752841564,0.00312256049960968,-100.3515102931758,-12.043481503940589,39.95805876914162,0.09783404029266016,Cluster0,Baja
13654-302298__0__20170205_053000.wav,0.4203779101371765,4050.47638805666,2840.5676805693,7011.215937469766,0.017453031274187306,1.2729073097841002,45993.85743586902,0.9963075025530059,0.9153202420356428,0.9162546423231389,22.881920807087386,389.6620320125811,0.08821233411397346,-100.3515102931758,-13.61589466884078,39.95513849658444,0.11329160035979027,Cluster0,Baja
SM302151__0__20170523_004000.wav,0.6615211963653564,2395.248276261191,2468.130549717475,5894.597689507546,0.13524067881675697,1.4114701028556569,45063.2136748408,0.991651838016527,0.9531700678850287,-0.5744177727951649,0.2703108632020023,665.200381338574,0.09601873536299765,-100.3515102931758,-15.30789995587819,40.05482525840384,0.015597660922273293,Cluster0,Baja
13654-302151__0__20170202_191000.wav,0.17934288084506989,4366.440890321117,2994.3566330366302,7031.44914845564,0.07732530717879257,2.619274818047905,45369.39992085715,0.9939365176461599,0.9812298085889614,0.9860822115660284,142.70099168329406,350.4391388559453,0.0,-100.3515102931758,-11.559586917726559,40.16085186203143,0.0303948569118295,Cluster0,Baja
13654-302298__0__20170203_022000.wav,0.26487481594085693,4599.539610123314,2367.4315545127647,6710.384423223442,0.24949622375677244,0.9894661239063989,45381.04325020222,0.9910979515230709,0.9515178710984852,0.9899264693326855,197.54012123965077,515.7193356184775,0.02419984387197502,-100.3515102931758,-14.541131409542473,40.0735738003797,0.018389605668074526,Cluster0,Baja
13654-302298__0__20170123_013000.wav,0.3765641152858734,3953.5424108412435,2316.647984792446,6024.988567718411,0.17254846531540247,0.811727570692964,45064.19180730212,0.9912292058826924,0.9685482549593265,0.9674503606749418,60.44461325752127,500.4678441375439,0.01795472287275566,-100.3515102931758,-14.666774918110633,40.138838940257266,0.023421709774262188,Cluster0,Baja
13654-302151__0__20170202_103000.wav,0.6893788576126099,4080.656889575261,3749.544213246802,8798.45513027888,0.0218279103376548,1.1570402623070155,45370.933549243455,0.9896761079400416,0.9111876503532708,0.6567669195319178,4.826944178202494,354.23860198101494,0.0,-100.3515102931758,-12.596878317291122,40.17046117832778,0.041792401399699364,Cluster0,Baja
SM302151__0__20170530_084000.wav,0.6477698087692261,2109.052977952629,2357.964592850932,4568.247376433098,0.08358717407604489,1.6324056276807704,44641.5577640309,0.9918392739075526,0.9721656028457886,-0.7347175752114955,0.15292542635141143,580.238968068417,0.09133489461358314,-100.3515102931758,-14.780531034353046,40.13719084072326,0.01736244184497841,Cluster0,Baja
SM302151__0__20170613_145000.wav,0.6406277418136597,2894.674071746926,2822.4868033799053,6696.917837987374,0.15668990663699692,0.7651869201578119,44651.14040894062,0.9914983963682131,0.9409055198156285,-0.5142117853499081,0.3208192006891788,848.1711990045794,0.09055425448868072,-100.3515102931758,-16.445396640060874,40.1839800695697,0.018880926742401296,Cluster0,Baja
13654-302151__0__20170216_003000.wav,0.19691094756126404,4035.3084413655606,2248.466117279129,5601.074464402332,0.16317626197271673,1.6280231730448806,45416.33181256223,0.9927740907817707,0.9888053441522209,0.995372358019316,431.18555116150566,379.46529867238405,0.01249024199843872,-100.3515102931758,-1.4439243604693415,40.12122663477462,0.02284434231111147,Cluster0,Baja
13654-302298__0__20170127_181000.wav,0.3735785186290741,3681.3685871066045,3055.8854887314083,7469.829830960962,0.0026602257885061918,1.1073002768028741,45431.87269075274,0.9970445423251221,0.9826213645449757,0.9293261869657425,27.299024973090752,383.5728786860767,0.06947697111631537,-100.3515102931758,-10.834329516009921,39.949998876499954,0.09837228404672851,Cluster0,Baja
GUAM5070__0__20160214_021000.wav,0.30329760909080505,3314.961051751421,2797.146382378061,6302.295224216331,0.003073677559017028,1.5876300159245913,45563.57994022047,0.9974386973496033,0.9301697269234454,0.978932487248846,93.93289614315947,381.01659443151004,0.0195160031225605,-100.3515102931758,-12.801438728608378,39.96524534088421,0.07813116443196833,Cluster3,Media
GUAM5070__0__20160217_032000.wav,0.18940019607543945,3139.3229242251055,2503.0536288652393,6058.030034587849,0.0513632570626935,2.512586746266383,45931.05557959942,0.9946079720707907,0.9537692718410284,0.992542385920942,267.1822870958575,404.64061338904514,0.02107728337236534,-100.3515102931758,-12.456679429936237,39.866098457508656,0.022074522083424346,Cluster3,Media
GUAM5070__0__20160308_061000.wav,0.6785880923271179,1823.505655649311,2793.1772069169006,5151.185518152573,9.070239938080495e-06,2.1600245183898212,45982.31022775299,0.9993164919339418,0.9573157431424154,0.38866656625877816,2.2715370853520214,369.189593724694,0.0975800156128025,-100.3515102931758,-12.15221683170794,39.93002205079305,0.287828677908545,Cluster3,Media
GUAM5070__0__20160308_025000.wav,0.19411911070346832,3238.122048873769,2420.810233628438,5788.3733318317045,0.05106129365808824,2.5098853271598163,46343.281431762116,0.9948575653292112,0.9741278811084678,0.9924814064067738,265.0071960535162,403.84230998723706,0.0234192037470726,-100.3515102931758,-12.472261677937222,39.72614559564068,0.026601846157603033,Cluster3,Media
ESPAN5067__0__20160316_061000.wav,0.7422567009925842,1966.2921291866892,2904.439591887291,5630.107622176132,0.0,1.812703495546211,46214.85600831283,0.9993161574992828,0.9655129355855804,0.008268532598335106,1.016674942502326,316.16002996278826,0.10616705698672912,-100.3515102931758,-11.060989814427277,39.851046987741555,0.3955869395708476,Cluster3,Media
GUAM5070__0__20160215_083000.wav,0.6417936682701111,3858.5403288644343,3854.6101454387817,8677.464195227845,0.0,2.4151240211041807,45719.539379018206,0.9994086635264234,0.9628550319247959,0.4773961552248836,2.8269905971714144,368.71401905466996,0.01639344262295082,-100.3515102931758,-12.221157251560896,40.106095134513254,0.36294244848379714,Cluster3,Media
ESPAN5067__0__20160317_233000.wav,0.2381696254014969,3776.173526724582,2675.68151369489,6702.0261404315015,0.02978629002999226,2.038101749036289,46049.0609074298,0.9943972891310487,0.9505983284534245,0.9946905462268403,375.68658311149125,344.248964739087,0.0195160031225605,-100.3515102931758,-12.013214004586706,40.04084472726763,0.044150709015329775,Cluster3,Media
GUAM5070__0__20160307_203000.wav,0.16808973252773285,3912.471530039042,2565.5366573122656,6764.950759934936,0.09182862083978328,2.565579834993212,46548.06465137844,0.9927155943078827,0.9428114395968092,0.9977362691206932,882.497247081171,426.31286597392716,0.02029664324746292,-100.3515102931758,-12.865208124546296,39.742266188984296,0.014615891363351625,Cluster3,Media
GUAM5070__0__20160214_071000.wav,0.6758019328117371,1825.872021946687,2590.7058422635014,4891.5787546258225,0.020793902984713623,0.9752590470696628,45697.04323828392,0.998679700827413,0.961268695377931,-0.15055980322348958,0.7382842633617642,372.398096268028,0.07572209211553474,-100.3515102931758,-12.093355976225373,39.97287879219969,0.1215198741983023,Cluster3,Media
ESPAN5067__0__20160318_175000.wav,0.508934497833252,2517.47413990312,2886.3774401137293,5927.222492229827,0.010088752297794117,0.7085865431185078,45097.850478572735,0.9884621557217009,0.9482522993359411,0.6881923732595565,5.414211290812492,356.2051302264447,0.01249024199843872,-100.3515102931758,-12.970292160572857,40.09426868983465,0.18551192660066712,Cluster3,Media
GUAM5070__0__20160307_160000.wav,0.8263651728630066,2730.3355437498044,3018.61615558746,6600.576753882063,0.005013575125773994,1.832525967100714,45209.28415820002,0.996993510238128,0.9242035312174138,0.227722754588191,1.5897435304254242,376.01551415166955,0.12724434035909446,-100.3515102931758,-14.023543583636773,39.95483468864391,0.18190740616762402,Cluster3,Media
ESPAN5067__0__20160318_225000.wav,0.17958666384220123,4016.3486098840044,2476.8491929676825,6829.325370670472,0.14977082527089783,1.6262012178570775,45945.80825624684,0.9913896378205879,0.9674802108654357,0.9974513243646733,783.721277309102,416.80516910839395,0.01873536299765808,-100.3515102931758,-11.789567177323855,40.02167810451682,0.015653387515612627,Cluster3,Media
ESPAN5067__0__20160315_095000.wav,0.5452769994735718,4046.1126661580633,3261.449105958293,8281.36659037587,0.0637887299245356,3.0620119148188705,46502.188481358906,0.9937729678453293,0.9485760181954497,0.9490979241655156,38.29112845030726,311.3166856848154,0.03200624512099922,-100.3515102931758,-15.350597905723955,40.02294429254905,0.2430070429410313,Cluster3,Media
GUAM5070__0__20160307_182000.wav,0.20269787311553955,4048.6702728396995,3276.994867468434,8441.732287333107,0.03350433255127709,2.3185902854468856,45246.01622652202,0.9937387549238992,0.9389805540605138,0.9881111911648456,167.2254318099685,425.89231628012374,0.02498048399687744,-100.3515102931758,-12.843768937554007,40.28464938145457,0.026956330901989834,Cluster3,Media
ESPAN5067__0__20160315_051000.wav,0.6545155644416809,2134.985314433093,2916.5721459200818,5797.431610390867,0.0,2.4339202077251074,45142.28158650706,0.9995942213798858,0.9738562717076248,0.6889552866861253,5.429943716747252,314.0030639919888,0.03747072599531616,-100.3515102931758,-10.006805870335665,40.08974469156785,0.502366788527708,Cluster3,Media
GUAM5070__0__20160307_043000.wav,0.26583749055862427,3362.8108749176963,2621.585118110606,6234.428967927632,0.02228973672116873,1.7876065341446006,45722.01952472866,0.9973039999966377,0.9141367853248145,0.9772449580689412,86.89260885826633,381.345953582658,0.02029664324746292,-100.3515102931758,-12.60179227579686,39.94933877061332,0.0719992734546112,Cluster3,Media
GUAM5070__0__20160214_184000.wav,0.235960453748703,6624.474317013382,2824.526998941289,8743.047131990132,0.3872372653831269,2.376842631777958,45534.10754704856,0.9918634961011897,0.9089683735016988,0.9962869832731582,537.6455669703429,547.4528305616075,0.0,-100.3515102931758,-13.730488432787922,40.07943533897701,0.010884079075521691,Cluster3,Media
ESPAN5067__0__20160224_194000.wav,0.6311765909194946,2708.0305915667022,2857.7610122295546,6110.7047160712555,0.059021185057082044,0.19181307789416668,45495.261247505834,0.9789939293975136,0.957395366203605,0.392292666122046,2.2910578637210595,608.2271343284908,0.00078064012490242,-100.3515102931758,-13.552349749509858,39.99588347211881,0.07791050861970068,Cluster3,Media
GUAM5070__0__20160307_002000.wav,0.1926213800907135,3775.527330511391,2428.178127378956,6531.027174438855,0.11387383900928792,2.4178104496627015,45894.563345630464,0.9927176591681952,0.9396625955110935,0.9962502564657401,532.3698109555418,453.50576283179294,0.02107728337236534,-100.3515102931758,-12.989907917741306,39.89587749726908,0.014932143188670139,Cluster3,Media
GUAM5070__0__20160215_074000.wav,0.7814860343933105,1816.6459212698437,2877.2621639584245,5571.682975461978,0.0,1.1139338088834072,45178.07357392475,0.999636274114897,0.9770219443778463,0.16386004103354276,1.3919440502187892,370.13568047510046,0.02263856362217018,-100.3515102931758,-11.058092568640559,40.053455236962066,0.39833568665034663,Cluster3,Media
GUAM5070__0__20160217_162000.wav,0.8324311971664429,1895.7598828902633,2969.323195468309,5514.283322549826,3.0234133126934986e-06,1.9346126762730298,45384.059865756666,0.9980490032753331,0.9339024012785077,0.0011517683774666236,1.0023061929550512,371.35825981785865,0.12724434035909446,-100.3515102931758,-12.997465700313674,39.9891285635352,0.2750437058152391,Cluster3,Media
LOROSM5069__0__20160225_132000.wav,0.7892066240310669,2560.6609934070084,3375.141878315642,6807.667168301326,0.0029338446933049535,0.375999158408558,44996.28941366626,0.9989650710536132,0.8868426415414005,0.21866112025388834,1.559708791977535,898.1470230316968,0.0039032006245121,-100.3515102931758,-12.605053787464922,40.11758666508648,0.28772714726006166,Cluster4,Media
LOROSM5069__0__20160225_173018.wav,0.9017994999885559,1182.800567311776,2484.391060289196,3275.6385259953076,0.0,1.490480699580413,34173.800966512565,0.9995480443695786,0.9586246130449508,-0.07287612690024028,0.8641481060617978,901.4333412517694,0.027317073170731707,-100.3515102931758,-12.528062254032681,40.118441674393736,0.24823135427040682,Cluster4,Media
ESPAN5067__0__20160307_222000.wav,0.19212070107460022,3553.604085258351,2764.7346535844827,6764.8174274078465,0.03066005647736068,2.776660249260821,45484.00647003981,0.9956260952896293,0.9576264265264568,0.9900676414618911,200.36204229099005,336.5298684213725,0.0195160031225605,-100.3515102931758,-11.333226630033867,40.05860597449219,0.04996553244934187,Cluster4,Media
ESPAN5067__0__20160315_132000.wav,0.7488853931427002,2225.817357742317,3077.462235513095,6071.321620882111,0.0,2.9707992966644188,45253.656733243835,0.9985277119608781,0.9436583406046128,0.9038558103866675,19.802089112649366,299.49477590872306,0.03278688524590164,-100.3515102931758,-13.110795843932877,40.113621982508036,0.2762326054791977,Cluster4,Media
ESPAN5067__0__20160306_084000.wav,0.782649576663971,2293.219329781439,3188.9817785687555,6601.243416517512,2.418730650154799e-05,2.383777934333575,45739.44437995636,0.9995892518812951,0.9844220372485494,0.38595699286073964,2.2571008492022693,314.6349725555284,0.02888368462138954,-100.3515102931758,-10.634651462631204,40.00053966174555,0.5979810245234867,Cluster4,Media
ESPAN5067__0__20160214_162000.wav,0.8404542207717896,2344.436873828291,2962.3807523294217,6138.687880194224,0.0019856266931114553,0.15833838319172064,44798.96811793736,0.9931965801737106,0.9706863228261402,0.08370614891188566,1.182705905561809,327.81260664732986,0.02185792349726776,-100.3515102931758,-11.684791464799467,40.12776147833155,0.3051359424288694,Cluster4,Media
ESPAN5067__0__20160308_064000.wav,0.659643292427063,1925.448488108477,2877.276470082441,5457.583665404895,9.070239938080495e-06,3.001191609601381,45509.269116700736,0.9982312498739112,0.9847198158074025,-0.8523720473715642,0.07969670716955235,319.4465414601643,0.03044496487119438,-100.3515102931758,-10.631953983826602,40.02842363583928,0.10278205388128321,Cluster4,Media
ESPAN5067__0__20160217_023000.wav,0.25296396017074585,3361.6756062935697,2645.520089680246,6356.7198951177925,0.007229359157314242,1.44731065557799,45601.68928275774,0.9970425645302631,0.9716884645036521,0.9815310424335075,107.28981510188363,331.38128858634434,0.02029664324746292,-100.3515102931758,-11.269663581391521,40.01467970816542,0.08489332986679005,Cluster4,Media
ESPAN5067__0__20160315_085000.wav,0.5270504951477051,4194.084075487791,3400.0853478358495,8510.78186979973,0.015060377563854489,2.1011309056622944,45824.67635280874,0.9965754442327068,0.9367690503680216,0.9575297823184052,46.09182361612274,317.7976010320722,0.03200624512099922,-100.3515102931758,-14.340079370378596,40.101278674571965,0.2297908012712054,Cluster4,Media
ESPAN5067__0__20160308_145000.wav,0.7975576519966125,2859.7480213674103,3014.3396099834404,6737.800924106279,0.032572743324303405,0.26954932407284066,45154.48992110847,0.9951607311997411,0.9640316861727836,0.030612351542556638,1.0631581217096568,312.01387331516,0.02966432474629196,-100.3515102931758,-12.249924760239503,40.057634563768865,0.2307965858088993,Cluster4,Media
ESPAN5067__0__20160308_133000.wav,0.8449296355247498,2095.5751080685895,3052.1866610157667,6107.929732851199,0.00024791989164086686,3.01705952901665,45457.9926895879,0.999311449537098,0.9509298677700174,0.1476909684805199,1.3465667100047487,294.98828225916816,0.02029664324746292,-100.3515102931758,-10.43184993381622,39.98468512889229,0.6298991306230007,Cluster4,Media
ESPAN5067__0__20160306_063000.wav,0.44244417548179626,1774.505846347284,2586.958530195252,4592.2472313092585,0.005691575561145511,2.494757748764662,46756.269608160546,0.9986242740847003,0.9609490071454451,-0.4473133135457343,0.38187079555031067,314.2733960017533,0.09914129586260734,-100.3515102931758,-11.065025751070065,39.7825777292798,0.18930392434102605,Cluster4,Media
ESPAN5067__0__20160308_033000.wav,0.22237981855869293,3081.151175505752,2537.335118225921,5854.114600969911,0.0079345703125,1.9894186168477137,45600.6913055687,0.9962574506982615,0.9779860871609004,0.9880151835342814,165.87781625365687,338.00738825391977,0.0234192037470726,-100.3515102931758,-10.986089399643301,40.0167148325237,0.050803953513826675,Cluster4,Media
ESPAN5067__0__20160227_111000.wav,0.8741468191146851,2040.5098081372548,2989.2349029230595,6013.580303369292,0.0,1.6424836352624388,44849.53883090904,0.9989922993145098,0.9855100545562708,-0.07099490277378287,0.8674225197712663,310.907568928693,0.02185792349726776,-100.3515102931758,-10.356384814060647,40.105274952842215,0.45156083855297185,Cluster4,Media
LOROSM5069__0__20160225_212000.wav,0.42572417855262756,2541.852287247305,3234.4410572920888,6739.75924559791,0.0,1.4605606420238868,45265.39109560249,0.9997548981532075,0.983614200383024,0.9714542877422753,69.06306172860602,914.3489224739718,0.01483216237314598,-100.3515102931758,-11.858747789451506,40.12238879367388,0.1010550359829253,Cluster4,Media
ESPAN5067__0__20160315_034000.wav,0.20770461857318878,3231.957834549964,2618.231096840845,6266.145442809114,0.01578259541892415,2.0330774655969552,45581.5029010815,0.9963144739493541,0.9285235728283485,0.9887991813190146,177.55837657609612,334.23530060340084,0.02107728337236534,-100.3515102931758,-11.089597841557111,40.02114647139755,0.05198806036383531,Cluster4,Media
ESPAN5067__0__20160315_023000.wav,0.2222500443458557,3358.549908133097,2608.3838718629,6258.812153819175,0.01313106194369195,2.5624697519346795,45639.32482862548,0.9959305193403393,0.9496588650626545,0.9906025690160953,211.82412219099731,335.5318597518378,0.02029664324746292,-100.3515102931758,-11.251149152730106,40.06430440841855,0.04863898811289938,Cluster4,Media
ESPAN5067__0__20160315_025000.wav,0.200306236743927,3509.5454989758905,2569.360604574421,6392.49467879257,0.032200107633513934,2.0519914561119372,45291.09673735826,0.9955072885523089,0.9603715764786175,0.9921910529211918,255.11647509144709,340.0047015485695,0.02029664324746292,-100.3515102931758,-11.13797661053318,40.13317314905814,0.03978190325038084,Cluster4,Media
ESPAN5067__0__20160308_124000.wav,0.863054633140564,1952.083966913146,3014.0317629778506,5818.114818655669,0.0,3.0211352870961354,46569.29630620091,0.9991077241484273,0.980311618731903,0.4173494722271025,2.432589356169861,300.1991521060345,0.07181889149102264,-100.3515102931758,-11.363911636736933,39.90209209679517,0.3536391230439055,Cluster4,Media
ESPAN5067__0__20160225_072000.wav,0.7805156707763672,2281.0270719916216,2837.863295993803,5747.748577484036,0.0002142844185371517,0.9621405371155062,45105.416997416345,0.9971146624571501,0.97326446945108,-0.1381851992924846,0.7571832784710557,325.27060669723176,0.06323185011709602,-100.3515102931758,-11.672818964692132,40.06876499763017,0.23761637287707923,Cluster4,Media
