,chroma_stft,spectral_centroid,spectral_bandwidth,tonnets,te,ems,md,p
9084,0.8998029232025146,631.0410384187508,1872.702846962364,0.0020938000000000003,0.9999847042923812,0.9479946920170876,-7.900746868513558,1.3604626755986642
9085,0.8957842588424683,681.537825674366,1923.9552663036472,0.0024706999999999997,0.9999842497552068,0.9108244294465296,-8.471678920777052,1.6294206365485078
9086,0.8981831669807434,701.743047347746,1947.959455197866,0.0036954,0.9999852892579124,0.9559854906572659,-8.137125469597652,1.1742318840028527
9087,0.9050120115280152,596.4842284602812,1837.505344834908,0.0022543000000000003,0.9999855352752566,0.9185460896098968,-8.114541389656306,0.6869275251723852
9088,0.8559340834617615,660.1213265615518,1912.742439813832,0.00346,0.9999854566005304,0.9881435044773073,-8.10601504649103,0.7903025260725042
9089,0.9081449508666992,603.4503494842884,1850.9972069739802,0.005599300000000001,0.9999869774913512,0.9912377695905376,-7.972881317304398,0.6942963774831686
9090,0.9076398015022278,612.0424620005666,1857.3746644576086,0.0034766999999999997,0.9999866549260544,0.9614708208231972,-8.258126668466932,0.7895338533419662
9091,0.906905472278595,591.1016475211675,1832.2856001335235,0.0005996,0.9999863334212132,0.9922197894930924,-8.00404859871448,0.8407585880075338
9092,0.9095469117164612,675.9642600559612,1968.7200004466006,0.0024107,0.9999858732744203,0.9848848124207698,-8.152689422703782,0.4617019228693169
9093,0.9088732004165648,640.726526317613,1919.6770693333308,0.0022399,0.9999859899683704,0.9900180956671348,-8.419185129736904,0.6224381958761279
9094,0.9063900709152222,562.4895973833068,1781.8019377866526,0.0027636999999999996,0.9999863987823072,0.9437118696427308,-8.427653775051015,0.4411997011381841
9095,0.906591296195984,571.1719091748148,1756.552946928104,0.0009362,0.9999870184552676,0.9738714000567382,-8.374025507567795,0.3806576662069319
9096,0.9068114757537842,623.3852427416573,1828.0871464065906,0.0027703000000000003,0.9999844726436612,0.9815626649739716,-8.737915689764488,0.5186725066402933
9097,0.9068909883499146,674.5266125271211,1885.484184892984,0.0015425,0.9999861375309428,0.9588873959066392,-8.541557619495459,0.4212100350125197
9098,0.9057550430297852,495.91083096772303,1681.138052838639,0.001523,0.9999878569389172,0.9915130530647264,-8.387960266530321,0.3550939470727009
9099,0.9064508080482484,505.95139187754495,1687.6921044854212,0.0016257,0.9999876810200784,0.992148129012255,-8.312005178913276,0.3796272830830125
9100,0.8997234106063843,547.4027276452342,1771.0444528387052,0.004290100000000001,0.9999867850392836,0.9881266484156708,-8.254182903885598,0.30056045355891026
9101,0.9062458872795104,578.8066599363548,1805.7455781277845,0.0016075,0.9999849254029524,0.9916086205878571,-8.7256694058217,0.4687160699106489
9102,0.9046550393104552,570.3594142901937,1756.7552466351556,0.0023548,0.9999849530106364,0.9914410576211676,-8.817952177192408,0.5181503374664613
9103,0.9052428007125854,585.1211582714534,1789.932628879351,0.0024181,0.9999833530861956,0.9685730799101278,-9.14138875850849,0.5247872918751179
9104,0.9058250784873962,518.8084171686506,1713.9175420651075,0.0003108,0.999987404369144,0.9916060503100692,-8.441153838343126,0.3854831224708013
9105,0.9077193140983582,603.7198156029416,1866.5070813698323,0.0007476,0.9999844672334771,0.9872174773444876,-9.173070954748061,0.5547130973480484
9106,0.9057222604751588,533.4656275351001,1706.4489078120005,0.0015944000000000002,0.9999855407763432,0.9457899261615637,-8.769825579709822,0.4064055004233909
9107,0.9062220454216005,811.8852639814885,2040.3351287895887,-0.001668,0.9999792980800768,0.9879744052757544,-9.628224353722628,0.6989606988067482
9108,0.9056421518325806,649.7900478335803,1831.556599012255,0.0004736000000000001,0.9999854055171978,0.991088341438898,-8.896280803932472,0.41942314836463024
9109,0.9068574309349059,915.1317944451773,2129.0462673334846,0.00022559999999999998,0.9999846662991873,0.9867871186590244,-9.080937415430666,0.4154439899662016
9110,0.9054948687553406,617.4793563415893,1799.91519162013,-0.000459,0.9999816528907732,0.9622498287217482,-9.428571572075192,0.4400173222033156
9111,0.906910479068756,627.2308988659812,1888.442728874069,0.0032751,0.9999789661123686,0.9762553975930482,-9.811157277459218,0.8019904344997654
9112,0.9069215655326844,625.5672920357711,1869.411731410328,0.0010048,0.9999813360171959,0.9886052947469848,-9.323285598736804,0.6322201798082556
9113,0.9030102491378784,667.8157076927798,1881.151681206763,0.00109,0.9999749661350684,0.947339703359002,-9.93739592663959,0.8316310609630875
9114,0.9071280360221864,647.6588482829734,1885.4791629006147,0.0021684,0.9999833837609076,0.9793345588753178,-9.50870301591592,0.6114487204480459
9115,0.9047062993049622,613.2059394618952,1854.6235311694645,0.0024186999999999998,0.9999835642656384,0.991695928819066,-9.188712041262797,0.5503563124362502
9116,0.9066235423088074,637.3706074240054,1860.4187021124005,0.002339,0.9999822326191669,0.9158661636605454,-10.598609295250279,0.9779331292102608
9117,0.9080264568328856,727.5700231300201,1978.067027846078,0.0041075,0.999982437782348,0.9879553133571071,-9.302336943289095,0.7634926282238907
9118,0.9067611694335938,719.7298054264483,2008.5631813834812,0.0037897,0.9999773403435436,0.9772165005166628,-9.756651139810758,0.9916426174789212
9119,0.9095373153686525,698.830726610191,1982.957595572471,0.0022819000000000003,0.9999832351203076,0.990711682254432,-9.096866857505274,0.8836477378063724
9120,0.9039676189422609,749.0275741349631,1959.8207303415536,0.0016764,0.999973877085481,0.9684337234876548,-9.818800333770838,0.9864163834848708
9121,0.9093609452247621,727.8121496161364,2030.37274806966,0.0015176999999999999,0.9999836872503124,0.9892179072747548,-8.88935842891834,1.1387401241621944
9122,0.8961037993431091,736.8360119110475,2024.4579040122014,0.004712399999999999,0.9999833646464208,0.9905866534684752,-8.817487100666526,1.126190654864589
9123,0.9083968997001648,909.023579090664,2158.134545535458,0.001849,0.9999820806800092,0.992047047644898,-9.167108445098664,1.1038400648855515
9124,0.9086900353431702,772.7081557661302,2060.3741159647125,0.0025730999999999996,0.999975931536602,0.9723504920313352,-9.839819932782094,1.3444807719562473
9125,0.9096888899803162,711.8671763270398,1985.691224320528,-0.000745,0.9999821724238964,0.9152820179919288,-9.168475851477961,0.9807360452887822
